state,year,quarter,gennme_c,suppression_used,total_prescriptions
ms,2018,2,Eszopiclone,TRUE,0
ms,2018,2,Zaleplon,FALSE,69
ms,2018,2,Zaleplon,TRUE,0
ms,2018,2,Zolpidem Tartrate,FALSE,1885
ms,2018,2,Zolpidem Tartrate,TRUE,0
ms,2018,3,Eszopiclone,TRUE,0
ms,2018,3,Zaleplon,FALSE,47
ms,2018,3,Zaleplon,TRUE,0
ms,2018,3,Zolpidem Tartrate,FALSE,1788
ms,2018,3,Zolpidem Tartrate,TRUE,0
ms,2018,4,Eszopiclone,TRUE,0
ms,2018,4,Zaleplon,FALSE,17
ms,2018,4,Zaleplon,TRUE,0
ms,2018,4,Zolpidem Tartrate,FALSE,1639
ms,2018,4,Zolpidem Tartrate,TRUE,0
ms,2019,1,Eszopiclone,TRUE,0
ms,2019,1,Zaleplon,FALSE,19
ms,2019,1,Zaleplon,TRUE,0
ms,2019,1,Zolpidem Tartrate,FALSE,1624
ms,2019,1,Zolpidem Tartrate,TRUE,0
ms,2019,2,Eszopiclone,TRUE,0
ms,2019,2,Zaleplon,FALSE,14
ms,2019,2,Zaleplon,TRUE,0
ms,2019,2,Zolpidem Tartrate,FALSE,1508
ms,2019,2,Zolpidem Tartrate,TRUE,0
ms,2019,3,Eszopiclone,TRUE,0
ms,2019,3,Zaleplon,FALSE,14
ms,2019,3,Zaleplon,TRUE,0
ms,2019,3,Zolpidem Tartrate,FALSE,1471
ms,2019,3,Zolpidem Tartrate,TRUE,0
ms,2019,4,Eszopiclone,FALSE,14
ms,2019,4,Eszopiclone,TRUE,0
ms,2019,4,Zaleplon,FALSE,32
ms,2019,4,Zaleplon,TRUE,0
ms,2019,4,Zolpidem Tartrate,FALSE,1459
ms,2019,4,Zolpidem Tartrate,TRUE,0
ms,2020,1,Eszopiclone,NA,13
ms,2020,1,Zaleplon,NA,17
ms,2020,1,Zolpidem Tartrate,NA,1395
mt,2017,1,Eszopiclone,FALSE,170
mt,2017,1,Eszopiclone,TRUE,0
mt,2017,1,Zaleplon,FALSE,38
mt,2017,1,Zaleplon,TRUE,0
mt,2017,1,Zolpidem Tartrate,FALSE,4032
mt,2017,1,Zolpidem Tartrate,TRUE,0
mt,2017,2,Eszopiclone,FALSE,187
mt,2017,2,Eszopiclone,TRUE,0
mt,2017,2,Zaleplon,FALSE,47
mt,2017,2,Zaleplon,TRUE,0
mt,2017,2,Zolpidem Tartrate,FALSE,4208
mt,2017,2,Zolpidem Tartrate,TRUE,0
mt,2017,3,Eszopiclone,FALSE,191
mt,2017,3,Eszopiclone,TRUE,0
mt,2017,3,Zaleplon,FALSE,38
mt,2017,3,Zaleplon,TRUE,0
mt,2017,3,Zolpidem Tartrate,FALSE,4103
mt,2017,3,Zolpidem Tartrate,TRUE,0
mt,2017,4,Eszopiclone,FALSE,206
mt,2017,4,Eszopiclone,TRUE,0
mt,2017,4,Zaleplon,FALSE,34
mt,2017,4,Zaleplon,TRUE,0
mt,2017,4,Zolpidem Tartrate,FALSE,4365
mt,2017,4,Zolpidem Tartrate,TRUE,0
mt,2018,1,Eszopiclone,FALSE,184
mt,2018,1,Eszopiclone,TRUE,0
mt,2018,1,Zaleplon,FALSE,17
mt,2018,1,Zaleplon,TRUE,0
mt,2018,1,Zolpidem Tartrate,FALSE,4091
mt,2018,1,Zolpidem Tartrate,TRUE,0
mt,2018,2,Eszopiclone,FALSE,198
mt,2018,2,Eszopiclone,TRUE,0
mt,2018,2,Zaleplon,FALSE,38
mt,2018,2,Zaleplon,TRUE,0
mt,2018,2,Zolpidem Tartrate,FALSE,4443
mt,2018,2,Zolpidem Tartrate,TRUE,0
mt,2018,3,Eszopiclone,FALSE,174
mt,2018,3,Eszopiclone,TRUE,0
mt,2018,3,Zaleplon,FALSE,67
mt,2018,3,Zaleplon,TRUE,0
mt,2018,3,Zolpidem Tartrate,FALSE,3859
mt,2018,3,Zolpidem Tartrate,TRUE,0
mt,2018,4,Eszopiclone,FALSE,233
mt,2018,4,Eszopiclone,TRUE,0
mt,2018,4,Zaleplon,FALSE,33
mt,2018,4,Zaleplon,TRUE,0
mt,2018,4,Zolpidem Tartrate,FALSE,4526
mt,2018,4,Zolpidem Tartrate,TRUE,0
mt,2019,1,Eszopiclone,FALSE,194
mt,2019,1,Eszopiclone,TRUE,0
mt,2019,1,Zaleplon,FALSE,32
mt,2019,1,Zaleplon,TRUE,0
mt,2019,1,Zolpidem Tartrate,FALSE,4029
mt,2019,1,Zolpidem Tartrate,TRUE,0
mt,2019,2,Eszopiclone,FALSE,185
mt,2019,2,Eszopiclone,TRUE,0
mt,2019,2,Zaleplon,FALSE,17
mt,2019,2,Zaleplon,TRUE,0
mt,2019,2,Zolpidem Tartrate,FALSE,3866
mt,2019,2,Zolpidem Tartrate,TRUE,0
mt,2019,3,Eszopiclone,FALSE,226
mt,2019,3,Eszopiclone,TRUE,0
mt,2019,3,Zaleplon,FALSE,19
mt,2019,3,Zaleplon,TRUE,0
mt,2019,3,Zolpidem Tartrate,FALSE,4033
mt,2019,3,Zolpidem Tartrate,TRUE,0
mt,2019,4,Eszopiclone,FALSE,197
mt,2019,4,Eszopiclone,TRUE,0
mt,2019,4,Zaleplon,FALSE,24
mt,2019,4,Zaleplon,TRUE,0
mt,2019,4,Zolpidem Tartrate,FALSE,3662
mt,2019,4,Zolpidem Tartrate,TRUE,0
mt,2020,1,Eszopiclone,NA,148
mt,2020,1,Zaleplon,NA,21
mt,2020,1,Zolpidem Tartrate,NA,3644
nc,2017,1,Eszopiclone,FALSE,858
nc,2017,1,Eszopiclone,TRUE,0
nc,2017,1,Zaleplon,FALSE,170
nc,2017,1,Zaleplon,TRUE,0
nc,2017,1,Zolpidem Tartrate,FALSE,17189
nc,2017,1,Zolpidem Tartrate,TRUE,0
nc,2017,2,Eszopiclone,FALSE,581
nc,2017,2,Eszopiclone,TRUE,0
nc,2017,2,Zaleplon,FALSE,140
nc,2017,2,Zaleplon,TRUE,0
nc,2017,2,Zolpidem Tartrate,FALSE,13845
nc,2017,2,Zolpidem Tartrate,TRUE,0
nc,2017,3,Eszopiclone,FALSE,430
nc,2017,3,Eszopiclone,TRUE,0
nc,2017,3,Zaleplon,FALSE,86
nc,2017,3,Zaleplon,TRUE,0
nc,2017,3,Zolpidem Tartrate,FALSE,15253
nc,2017,3,Zolpidem Tartrate,TRUE,0
nc,2017,4,Eszopiclone,FALSE,390
nc,2017,4,Eszopiclone,TRUE,0
nc,2017,4,Zaleplon,FALSE,39
nc,2017,4,Zaleplon,TRUE,0
nc,2017,4,Zolpidem Tartrate,FALSE,12482
nc,2017,4,Zolpidem Tartrate,TRUE,0
nc,2018,1,Eszopiclone,FALSE,494
nc,2018,1,Eszopiclone,TRUE,0
nc,2018,1,Zaleplon,FALSE,46
nc,2018,1,Zaleplon,TRUE,0
nc,2018,1,Zolpidem Tartrate,FALSE,13654
nc,2018,1,Zolpidem Tartrate,TRUE,0
nc,2018,2,Eszopiclone,FALSE,434
nc,2018,2,Eszopiclone,TRUE,0
nc,2018,2,Zaleplon,FALSE,39
nc,2018,2,Zaleplon,TRUE,0
nc,2018,2,Zolpidem Tartrate,FALSE,10872
nc,2018,2,Zolpidem Tartrate,TRUE,0
nc,2018,3,Eszopiclone,FALSE,538
nc,2018,3,Eszopiclone,TRUE,0
nc,2018,3,Zaleplon,FALSE,56
nc,2018,3,Zaleplon,TRUE,0
nc,2018,3,Zolpidem Tartrate,FALSE,12325
nc,2018,3,Zolpidem Tartrate,TRUE,0
nc,2018,4,Eszopiclone,FALSE,487
nc,2018,4,Eszopiclone,TRUE,0
nc,2018,4,Zaleplon,FALSE,17
nc,2018,4,Zaleplon,TRUE,0
nc,2018,4,Zolpidem Tartrate,FALSE,10084
nc,2018,4,Zolpidem Tartrate,TRUE,0
nc,2019,1,Eszopiclone,FALSE,592
nc,2019,1,Eszopiclone,TRUE,0
nc,2019,1,Zaleplon,FALSE,48
nc,2019,1,Zaleplon,TRUE,0
nc,2019,1,Zolpidem Tartrate,FALSE,11383
nc,2019,1,Zolpidem Tartrate,TRUE,0
nc,2019,2,Eszopiclone,FALSE,438
nc,2019,2,Eszopiclone,TRUE,0
nc,2019,2,Zaleplon,FALSE,16
nc,2019,2,Zaleplon,TRUE,0
nc,2019,2,Zolpidem Tartrate,FALSE,9134
nc,2019,2,Zolpidem Tartrate,TRUE,0
nc,2019,3,Eszopiclone,FALSE,582
nc,2019,3,Eszopiclone,TRUE,0
nc,2019,3,Zaleplon,FALSE,33
nc,2019,3,Zaleplon,TRUE,0
nc,2019,3,Zolpidem Tartrate,FALSE,10289
nc,2019,3,Zolpidem Tartrate,TRUE,0
nc,2019,4,Eszopiclone,FALSE,599
nc,2019,4,Eszopiclone,TRUE,0
nc,2019,4,Zaleplon,FALSE,40
nc,2019,4,Zaleplon,TRUE,0
nc,2019,4,Zolpidem Tartrate,FALSE,9606
nc,2019,4,Zolpidem Tartrate,TRUE,0
nc,2020,1,Eszopiclone,NA,364
nc,2020,1,Zaleplon,NA,30
nc,2020,1,Zolpidem Tartrate,NA,6146
nd,2017,1,Eszopiclone,FALSE,71
nd,2017,1,Eszopiclone,TRUE,0
nd,2017,1,Zaleplon,TRUE,0
nd,2017,1,Zolpidem Tartrate,FALSE,1454
nd,2017,1,Zolpidem Tartrate,TRUE,0
nd,2017,2,Eszopiclone,FALSE,60
nd,2017,2,Eszopiclone,TRUE,0
nd,2017,2,Zaleplon,TRUE,0
nd,2017,2,Zolpidem Tartrate,FALSE,1472
nd,2017,2,Zolpidem Tartrate,TRUE,0
nd,2017,3,Eszopiclone,FALSE,79
nd,2017,3,Eszopiclone,TRUE,0
nd,2017,3,Zaleplon,TRUE,0
nd,2017,3,Zolpidem Tartrate,FALSE,1327
nd,2017,3,Zolpidem Tartrate,TRUE,0
nd,2017,4,Eszopiclone,FALSE,66
nd,2017,4,Eszopiclone,TRUE,0
nd,2017,4,Zaleplon,FALSE,12
nd,2017,4,Zaleplon,TRUE,0
nd,2017,4,Zolpidem Tartrate,FALSE,1361
nd,2017,4,Zolpidem Tartrate,TRUE,0
nd,2018,1,Eszopiclone,FALSE,68
nd,2018,1,Eszopiclone,TRUE,0
nd,2018,1,Zaleplon,TRUE,0
nd,2018,1,Zolpidem Tartrate,FALSE,1236
nd,2018,1,Zolpidem Tartrate,TRUE,0
nd,2018,2,Eszopiclone,FALSE,60
nd,2018,2,Eszopiclone,TRUE,0
nd,2018,2,Zaleplon,TRUE,0
nd,2018,2,Zolpidem Tartrate,FALSE,1186
nd,2018,2,Zolpidem Tartrate,TRUE,0
nd,2018,3,Eszopiclone,FALSE,30
nd,2018,3,Eszopiclone,TRUE,0
nd,2018,3,Zaleplon,FALSE,17
nd,2018,3,Zaleplon,TRUE,0
nd,2018,3,Zolpidem Tartrate,FALSE,1008
nd,2018,3,Zolpidem Tartrate,TRUE,0
nd,2018,4,Eszopiclone,FALSE,77
nd,2018,4,Eszopiclone,TRUE,0
nd,2018,4,Zaleplon,FALSE,14
nd,2018,4,Zaleplon,TRUE,0
nd,2018,4,Zolpidem Tartrate,FALSE,1095
nd,2018,4,Zolpidem Tartrate,TRUE,0
nd,2019,1,Eszopiclone,FALSE,67
nd,2019,1,Eszopiclone,TRUE,0
nd,2019,1,Zaleplon,TRUE,0
nd,2019,1,Zolpidem Tartrate,FALSE,970
nd,2019,1,Zolpidem Tartrate,TRUE,0
nd,2019,2,Eszopiclone,FALSE,50
nd,2019,2,Eszopiclone,TRUE,0
nd,2019,2,Zaleplon,TRUE,0
nd,2019,2,Zolpidem Tartrate,FALSE,811
nd,2019,2,Zolpidem Tartrate,TRUE,0
nd,2019,3,Eszopiclone,FALSE,84
nd,2019,3,Eszopiclone,TRUE,0
nd,2019,3,Zaleplon,FALSE,17
nd,2019,3,Zaleplon,TRUE,0
nd,2019,3,Zolpidem Tartrate,FALSE,895
nd,2019,3,Zolpidem Tartrate,TRUE,0
nd,2019,4,Eszopiclone,FALSE,56
nd,2019,4,Eszopiclone,TRUE,0
nd,2019,4,Zaleplon,FALSE,13
nd,2019,4,Zaleplon,TRUE,0
nd,2019,4,Zolpidem Tartrate,FALSE,825
nd,2019,4,Zolpidem Tartrate,TRUE,0
nd,2020,1,Eszopiclone,NA,107
nd,2020,1,Zaleplon,NA,23
nd,2020,1,Zolpidem Tartrate,NA,859
ne,2017,1,Eszopiclone,FALSE,159
ne,2017,1,Eszopiclone,TRUE,0
ne,2017,1,Zaleplon,FALSE,193
ne,2017,1,Zaleplon,TRUE,0
ne,2017,1,Zolpidem Tartrate,FALSE,3244
ne,2017,1,Zolpidem Tartrate,TRUE,0
ne,2017,2,Eszopiclone,FALSE,72
ne,2017,2,Eszopiclone,TRUE,0
ne,2017,2,Zaleplon,FALSE,185
ne,2017,2,Zaleplon,TRUE,0
ne,2017,2,Zolpidem Tartrate,FALSE,2857
ne,2017,2,Zolpidem Tartrate,TRUE,0
ne,2017,3,Eszopiclone,FALSE,56
ne,2017,3,Eszopiclone,TRUE,0
ne,2017,3,Zaleplon,FALSE,214
ne,2017,3,Zaleplon,TRUE,0
ne,2017,3,Zolpidem Tartrate,FALSE,2925
ne,2017,3,Zolpidem Tartrate,TRUE,0
ne,2017,4,Eszopiclone,FALSE,48
ne,2017,4,Eszopiclone,TRUE,0
ne,2017,4,Zaleplon,FALSE,213
ne,2017,4,Zaleplon,TRUE,0
ne,2017,4,Zolpidem Tartrate,FALSE,2878
ne,2017,4,Zolpidem Tartrate,TRUE,0
ne,2018,1,Eszopiclone,FALSE,109
ne,2018,1,Eszopiclone,TRUE,0
ne,2018,1,Zaleplon,FALSE,275
ne,2018,1,Zaleplon,TRUE,0
ne,2018,1,Zolpidem Tartrate,FALSE,3240
ne,2018,1,Zolpidem Tartrate,TRUE,0
ne,2018,2,Eszopiclone,FALSE,74
ne,2018,2,Eszopiclone,TRUE,0
ne,2018,2,Zaleplon,FALSE,277
ne,2018,2,Zaleplon,TRUE,0
ne,2018,2,Zolpidem Tartrate,FALSE,3328
ne,2018,2,Zolpidem Tartrate,TRUE,0
ne,2018,3,Eszopiclone,FALSE,41
ne,2018,3,Eszopiclone,TRUE,0
ne,2018,3,Zaleplon,FALSE,244
ne,2018,3,Zaleplon,TRUE,0
ne,2018,3,Zolpidem Tartrate,FALSE,2940
ne,2018,3,Zolpidem Tartrate,TRUE,0
ne,2018,4,Eszopiclone,FALSE,80
ne,2018,4,Eszopiclone,TRUE,0
ne,2018,4,Zaleplon,FALSE,214
ne,2018,4,Zaleplon,TRUE,0
ne,2018,4,Zolpidem Tartrate,FALSE,2738
ne,2018,4,Zolpidem Tartrate,TRUE,0
ne,2019,1,Eszopiclone,FALSE,45
ne,2019,1,Eszopiclone,TRUE,0
ne,2019,1,Zaleplon,FALSE,167
ne,2019,1,Zaleplon,TRUE,0
ne,2019,1,Zolpidem Tartrate,FALSE,2255
ne,2019,1,Zolpidem Tartrate,TRUE,0
ne,2019,2,Eszopiclone,FALSE,47
ne,2019,2,Eszopiclone,TRUE,0
ne,2019,2,Zaleplon,FALSE,140
ne,2019,2,Zaleplon,TRUE,0
ne,2019,2,Zolpidem Tartrate,FALSE,2134
ne,2019,2,Zolpidem Tartrate,TRUE,0
ne,2019,3,Eszopiclone,FALSE,50
ne,2019,3,Eszopiclone,TRUE,0
ne,2019,3,Zaleplon,FALSE,138
ne,2019,3,Zaleplon,TRUE,0
ne,2019,3,Zolpidem Tartrate,FALSE,2230
ne,2019,3,Zolpidem Tartrate,TRUE,0
ne,2019,4,Eszopiclone,FALSE,47
ne,2019,4,Eszopiclone,TRUE,0
ne,2019,4,Zaleplon,FALSE,81
ne,2019,4,Zaleplon,TRUE,0
ne,2019,4,Zolpidem Tartrate,FALSE,2032
ne,2019,4,Zolpidem Tartrate,TRUE,0
ne,2020,1,Eszopiclone,NA,78
ne,2020,1,Zaleplon,NA,91
ne,2020,1,Zolpidem Tartrate,NA,2033
nh,2017,1,Eszopiclone,FALSE,15
nh,2017,1,Eszopiclone,TRUE,0
nh,2017,1,Zaleplon,FALSE,28
nh,2017,1,Zaleplon,TRUE,0
nh,2017,1,Zolpidem Tartrate,FALSE,1236
nh,2017,1,Zolpidem Tartrate,TRUE,0
nh,2017,2,Eszopiclone,FALSE,17
nh,2017,2,Eszopiclone,TRUE,0
nh,2017,2,Zaleplon,FALSE,38
nh,2017,2,Zaleplon,TRUE,0
nh,2017,2,Zolpidem Tartrate,FALSE,1230
nh,2017,2,Zolpidem Tartrate,TRUE,0
nh,2017,3,Eszopiclone,FALSE,12
nh,2017,3,Eszopiclone,TRUE,0
nh,2017,3,Zaleplon,FALSE,34
nh,2017,3,Zaleplon,TRUE,0
nh,2017,3,Zolpidem Tartrate,FALSE,1183
nh,2017,3,Zolpidem Tartrate,TRUE,0
nh,2017,4,Eszopiclone,FALSE,17
nh,2017,4,Eszopiclone,TRUE,0
nh,2017,4,Zaleplon,FALSE,62
nh,2017,4,Zaleplon,TRUE,0
nh,2017,4,Zolpidem Tartrate,FALSE,1181
nh,2017,4,Zolpidem Tartrate,TRUE,0
nh,2018,1,Eszopiclone,FALSE,20
nh,2018,1,Eszopiclone,TRUE,0
nh,2018,1,Zaleplon,FALSE,74
nh,2018,1,Zaleplon,TRUE,0
nh,2018,1,Zolpidem Tartrate,FALSE,1075
nh,2018,1,Zolpidem Tartrate,TRUE,0
nh,2018,2,Eszopiclone,FALSE,39
nh,2018,2,Eszopiclone,TRUE,0
nh,2018,2,Zaleplon,FALSE,64
nh,2018,2,Zaleplon,TRUE,0
nh,2018,2,Zolpidem Tartrate,FALSE,1069
nh,2018,2,Zolpidem Tartrate,TRUE,0
nh,2018,3,Eszopiclone,FALSE,22
nh,2018,3,Eszopiclone,TRUE,0
nh,2018,3,Zaleplon,FALSE,25
nh,2018,3,Zaleplon,TRUE,0
nh,2018,3,Zolpidem Tartrate,FALSE,1030
nh,2018,3,Zolpidem Tartrate,TRUE,0
nh,2018,4,Eszopiclone,FALSE,71
nh,2018,4,Eszopiclone,TRUE,0
nh,2018,4,Zaleplon,FALSE,45
nh,2018,4,Zaleplon,TRUE,0
nh,2018,4,Zolpidem Tartrate,FALSE,1289
nh,2018,4,Zolpidem Tartrate,TRUE,0
nh,2019,1,Eszopiclone,FALSE,140
nh,2019,1,Eszopiclone,TRUE,0
nh,2019,1,Zaleplon,FALSE,92
nh,2019,1,Zaleplon,TRUE,0
nh,2019,1,Zolpidem Tartrate,FALSE,1966
nh,2019,1,Zolpidem Tartrate,TRUE,0
nh,2019,2,Eszopiclone,FALSE,132
nh,2019,2,Eszopiclone,TRUE,0
nh,2019,2,Zaleplon,FALSE,81
nh,2019,2,Zaleplon,TRUE,0
nh,2019,2,Zolpidem Tartrate,FALSE,1897
nh,2019,2,Zolpidem Tartrate,TRUE,0
nh,2019,3,Eszopiclone,FALSE,166
nh,2019,3,Eszopiclone,TRUE,0
nh,2019,3,Zaleplon,FALSE,61
nh,2019,3,Zaleplon,TRUE,0
nh,2019,3,Zolpidem Tartrate,FALSE,1669
nh,2019,3,Zolpidem Tartrate,TRUE,0
nh,2019,4,Eszopiclone,FALSE,156
nh,2019,4,Eszopiclone,TRUE,0
nh,2019,4,Zaleplon,FALSE,51
nh,2019,4,Zaleplon,TRUE,0
nh,2019,4,Zolpidem Tartrate,FALSE,1411
nh,2019,4,Zolpidem Tartrate,TRUE,0
nh,2020,1,Eszopiclone,NA,173
nh,2020,1,Zaleplon,NA,41
nh,2020,1,Zolpidem Tartrate,NA,1976
nj,2017,1,Eszopiclone,FALSE,326
nj,2017,1,Eszopiclone,TRUE,0
nj,2017,1,Zaleplon,FALSE,977
nj,2017,1,Zaleplon,TRUE,0
nj,2017,1,Zolpidem Tartrate,FALSE,28851
nj,2017,1,Zolpidem Tartrate,TRUE,0
nj,2017,2,Eszopiclone,FALSE,276
nj,2017,2,Eszopiclone,TRUE,0
nj,2017,2,Zaleplon,FALSE,975
nj,2017,2,Zaleplon,TRUE,0
nj,2017,2,Zolpidem Tartrate,FALSE,27746
nj,2017,2,Zolpidem Tartrate,TRUE,0
nj,2017,3,Eszopiclone,FALSE,303
nj,2017,3,Eszopiclone,TRUE,0
nj,2017,3,Zaleplon,FALSE,921
nj,2017,3,Zaleplon,TRUE,0
nj,2017,3,Zolpidem Tartrate,FALSE,26969
nj,2017,3,Zolpidem Tartrate,TRUE,0
nj,2017,4,Eszopiclone,FALSE,263
nj,2017,4,Eszopiclone,TRUE,0
nj,2017,4,Zaleplon,FALSE,890
nj,2017,4,Zaleplon,TRUE,0
nj,2017,4,Zolpidem Tartrate,FALSE,26008
nj,2017,4,Zolpidem Tartrate,TRUE,0
nj,2018,1,Eszopiclone,FALSE,228
nj,2018,1,Eszopiclone,TRUE,0
nj,2018,1,Zaleplon,FALSE,876
nj,2018,1,Zaleplon,TRUE,0
nj,2018,1,Zolpidem Tartrate,FALSE,25311
nj,2018,1,Zolpidem Tartrate,TRUE,0
nj,2018,2,Eszopiclone,FALSE,190
nj,2018,2,Eszopiclone,TRUE,0
nj,2018,2,Zaleplon,FALSE,816
nj,2018,2,Zaleplon,TRUE,0
nj,2018,2,Zolpidem Tartrate,FALSE,24742
nj,2018,2,Zolpidem Tartrate,TRUE,0
nj,2018,3,Eszopiclone,FALSE,190
nj,2018,3,Eszopiclone,TRUE,0
nj,2018,3,Zaleplon,FALSE,836
nj,2018,3,Zaleplon,TRUE,0
nj,2018,3,Zolpidem Tartrate,FALSE,24220
nj,2018,3,Zolpidem Tartrate,TRUE,0
nj,2018,4,Eszopiclone,FALSE,202
nj,2018,4,Eszopiclone,TRUE,0
nj,2018,4,Zaleplon,FALSE,780
nj,2018,4,Zaleplon,TRUE,0
nj,2018,4,Zolpidem Tartrate,FALSE,23454
nj,2018,4,Zolpidem Tartrate,TRUE,0
nj,2019,1,Eszopiclone,FALSE,199
nj,2019,1,Eszopiclone,TRUE,0
nj,2019,1,Zaleplon,FALSE,694
nj,2019,1,Zaleplon,TRUE,0
nj,2019,1,Zolpidem Tartrate,FALSE,22528
nj,2019,1,Zolpidem Tartrate,TRUE,0
nj,2019,2,Eszopiclone,FALSE,205
nj,2019,2,Eszopiclone,TRUE,0
nj,2019,2,Zaleplon,FALSE,722
nj,2019,2,Zaleplon,TRUE,0
nj,2019,2,Zolpidem Tartrate,FALSE,22488
nj,2019,2,Zolpidem Tartrate,TRUE,0
nj,2019,3,Eszopiclone,FALSE,172
nj,2019,3,Eszopiclone,TRUE,0
nj,2019,3,Zaleplon,FALSE,719
nj,2019,3,Zaleplon,TRUE,0
nj,2019,3,Zolpidem Tartrate,FALSE,22230
nj,2019,3,Zolpidem Tartrate,TRUE,0
nj,2019,4,Eszopiclone,FALSE,174
nj,2019,4,Eszopiclone,TRUE,0
nj,2019,4,Zaleplon,FALSE,730
nj,2019,4,Zaleplon,TRUE,0
nj,2019,4,Zolpidem Tartrate,FALSE,21447
nj,2019,4,Zolpidem Tartrate,TRUE,0
nj,2020,1,Eszopiclone,NA,156
nj,2020,1,Zaleplon,NA,693
nj,2020,1,Zolpidem Tartrate,NA,21303
nm,2017,1,Eszopiclone,FALSE,222
nm,2017,1,Eszopiclone,TRUE,0
nm,2017,1,Zaleplon,FALSE,89
nm,2017,1,Zaleplon,TRUE,0
nm,2017,1,Zolpidem Tartrate,FALSE,8545
nm,2017,1,Zolpidem Tartrate,TRUE,0
nm,2017,2,Eszopiclone,FALSE,249
nm,2017,2,Eszopiclone,TRUE,0
nm,2017,2,Zaleplon,FALSE,83
nm,2017,2,Zaleplon,TRUE,0
nm,2017,2,Zolpidem Tartrate,FALSE,8109
nm,2017,2,Zolpidem Tartrate,TRUE,0
nm,2017,3,Eszopiclone,FALSE,268
nm,2017,3,Eszopiclone,TRUE,0
nm,2017,3,Zaleplon,FALSE,122
nm,2017,3,Zaleplon,TRUE,0
nm,2017,3,Zolpidem Tartrate,FALSE,7727
nm,2017,3,Zolpidem Tartrate,TRUE,0
nm,2017,4,Eszopiclone,FALSE,277
nm,2017,4,Eszopiclone,TRUE,0
nm,2017,4,Zaleplon,FALSE,112
nm,2017,4,Zaleplon,TRUE,0
nm,2017,4,Zolpidem Tartrate,FALSE,6814
nm,2017,4,Zolpidem Tartrate,TRUE,0
nm,2018,1,Eszopiclone,FALSE,326
nm,2018,1,Eszopiclone,TRUE,0
nm,2018,1,Zaleplon,FALSE,139
nm,2018,1,Zaleplon,TRUE,0
nm,2018,1,Zolpidem Tartrate,FALSE,7443
nm,2018,1,Zolpidem Tartrate,TRUE,0
nm,2018,2,Eszopiclone,FALSE,340
nm,2018,2,Eszopiclone,TRUE,0
nm,2018,2,Zaleplon,FALSE,117
nm,2018,2,Zaleplon,TRUE,0
nm,2018,2,Zolpidem Tartrate,FALSE,6562
nm,2018,2,Zolpidem Tartrate,TRUE,0
nm,2018,3,Eszopiclone,FALSE,378
nm,2018,3,Eszopiclone,TRUE,0
nm,2018,3,Zaleplon,FALSE,115
nm,2018,3,Zaleplon,TRUE,0
nm,2018,3,Zolpidem Tartrate,FALSE,6613
nm,2018,3,Zolpidem Tartrate,TRUE,0
nm,2018,4,Eszopiclone,FALSE,365
nm,2018,4,Eszopiclone,TRUE,0
nm,2018,4,Zaleplon,FALSE,99
nm,2018,4,Zaleplon,TRUE,0
nm,2018,4,Zolpidem Tartrate,FALSE,5738
nm,2018,4,Zolpidem Tartrate,TRUE,0
nm,2019,1,Eszopiclone,FALSE,415
nm,2019,1,Eszopiclone,TRUE,0
nm,2019,1,Zaleplon,FALSE,107
nm,2019,1,Zaleplon,TRUE,0
nm,2019,1,Zolpidem Tartrate,FALSE,5870
nm,2019,1,Zolpidem Tartrate,TRUE,0
nm,2019,2,Eszopiclone,FALSE,54
nm,2019,2,Eszopiclone,TRUE,0
nm,2019,2,Zaleplon,TRUE,0
nm,2019,2,Zolpidem Tartrate,FALSE,4563
nm,2019,2,Zolpidem Tartrate,TRUE,0
nm,2019,3,Eszopiclone,FALSE,411
nm,2019,3,Eszopiclone,TRUE,0
nm,2019,3,Zaleplon,FALSE,103
nm,2019,3,Zaleplon,TRUE,0
nm,2019,3,Zolpidem Tartrate,FALSE,5409
nm,2019,3,Zolpidem Tartrate,TRUE,0
nm,2019,4,Eszopiclone,FALSE,333
nm,2019,4,Eszopiclone,TRUE,0
nm,2019,4,Zaleplon,FALSE,76
nm,2019,4,Zaleplon,TRUE,0
nm,2019,4,Zolpidem Tartrate,FALSE,4491
nm,2019,4,Zolpidem Tartrate,TRUE,0
nm,2020,1,Eszopiclone,NA,0
nm,2020,1,Zolpidem Tartrate,NA,100
nv,2017,1,Eszopiclone,FALSE,50
nv,2017,1,Eszopiclone,TRUE,0
nv,2017,1,Zaleplon,FALSE,100
nv,2017,1,Zaleplon,TRUE,0
nv,2017,1,Zolpidem Tartrate,FALSE,11034
nv,2017,1,Zolpidem Tartrate,TRUE,0
nv,2017,2,Eszopiclone,FALSE,61
nv,2017,2,Eszopiclone,TRUE,0
nv,2017,2,Zaleplon,FALSE,121
nv,2017,2,Zaleplon,TRUE,0
nv,2017,2,Zolpidem Tartrate,FALSE,10503
nv,2017,2,Zolpidem Tartrate,TRUE,0
nv,2017,3,Eszopiclone,FALSE,83
nv,2017,3,Eszopiclone,TRUE,0
nv,2017,3,Zaleplon,FALSE,146
nv,2017,3,Zaleplon,TRUE,0
nv,2017,3,Zolpidem Tartrate,FALSE,9871
nv,2017,3,Zolpidem Tartrate,TRUE,0
nv,2017,4,Eszopiclone,FALSE,58
nv,2017,4,Eszopiclone,TRUE,0
nv,2017,4,Zaleplon,FALSE,160
nv,2017,4,Zaleplon,TRUE,0
nv,2017,4,Zolpidem Tartrate,FALSE,9291
nv,2017,4,Zolpidem Tartrate,TRUE,0
